Ticker,Revenue,Market Cap,BICS_4,GHG Scope 1P,Intensity,GHG Scope 1C,Year
AFHIF US Equity,9.546,1.4392,P&C Insurance,7.124,323.172009,3.085,2020
AFHIF US Equity,4.838,5.327,P&C Insurance,3.085,479.95039299999996,2.322,2021
HONE US Equity,141.859,621.2178,Banks,5.097,38.89073,5.517,2016
HONE US Equity,144.818,625.5241,Banks,5.517,38.655415999999995,5.598,2017
HONE US Equity,164.906,517.4338,Banks,5.598,34.413545,5.675,2018
HONE US Equity,216.238,642.0141,Banks,5.675,28.644364,6.194,2019
HONE US Equity,287.704,621.2513,Banks,6.194,23.649306,6.804,2020
HONE US Equity,244.581,777.4747,Banks,6.804,26.445227000000003,6.468,2021
MLP US Equity,14.542,77.4909,Multi Asset Class Own & Develop,5.953,319.763444,4.65,2011
MLP US Equity,16.164,77.4559,Multi Asset Class Own & Develop,4.65,305.49368999999996,4.938,2012
MLP US Equity,15.212,114.1107,Multi Asset Class Own & Develop,4.938,315.934788,4.806,2013
MLP US Equity,33.007,113.6496,Multi Asset Class Own & Develop,4.806,211.409701,6.978,2014
MLP US Equity,22.786,103.018,Multi Asset Class Own & Develop,6.978,248.880892,5.671,2015
MLP US Equity,47.364,136.4977,Multi Asset Class Own & Develop,5.671,159.27708800000002,7.544,2016
MLP US Equity,24.582,329.3967,Multi Asset Class Own & Develop,7.544,238.670572,5.867,2017
MLP US Equity,11.037,189.7252,Multi Asset Class Own & Develop,5.867,362.689137,4.003,2018
MLP US Equity,10.045,216.4284,Multi Asset Class Own & Develop,4.003,305.326033,3.067,2019
MLP US Equity,7.54,222.6619,Multi Asset Class Own & Develop,3.067,350.530504,2.643,2020
MLP US Equity,12.443,193.0575,Multi Asset Class Own & Develop,2.643,224.945753,2.799,2021
ANGO US Equity,221.787,419.3114,Medical Devices,6.899,30.948612999999998,6.864,2011
ANGO US Equity,342.026,381.4566,Medical Devices,6.864,17.153667000000002,5.867,2012
ANGO US Equity,354.425,507.8839,Medical Devices,5.867,18.884108,6.693,2013
ANGO US Equity,356.534,576.2178,Medical Devices,6.693,18.775208000000003,6.694,2014
ANGO US Equity,353.89,435.7,Medical Devices,6.694,19.989262,7.074,2015
ANGO US Equity,349.643,555.5486,Medical Devices,7.074,19.951779,6.976,2016
ANGO US Equity,261.655,782.8311,Medical Devices,6.976,27.410139,7.172,2017
ANGO US Equity,270.634,706.7742,Medical Devices,7.172,23.877266000000002,6.462,2018
ANGO US Equity,264.157,392.5596,Medical Devices,6.462,25.212279000000002,6.66,2019
ANGO US Equity,291.01,891.298,Medical Devices,6.66,24.531803,7.139,2020
ANGO US Equity,316.219,768.9301,Medical Devices,7.139,22.354760000000002,7.069,2021
EPZM US Equity,68.482,592.569,Biotech,5.856,94.579598,6.477,2013
EPZM US Equity,41.411,649.6188,Biotech,6.477,80.99297299999999,3.354,2014
EPZM US Equity,2.56,669.4117,Biotech,3.354,513.28125,1.314,2015
EPZM US Equity,8.007,702.405,Biotech,1.314,241.288872,1.932,2016
EPZM US Equity,10.0,869.7401,Biotech,1.932,241.60000000000002,2.416,2017
EPZM US Equity,21.7,487.718,Biotech,2.416,166.359447,3.61,2018
EPZM US Equity,23.8,2405.4618,Biotech,3.61,117.142857,2.788,2019
EPZM US Equity,15.762,1103.6692,Biotech,2.788,150.55196,2.373,2020
EPZM US Equity,37.427,265.245,Biotech,2.373,86.00742799999999,3.219,2021
MPWR US Equity,196.519,509.7583,Semiconductor Devices,3.932,20.283026,3.986,2011
MPWR US Equity,213.813,794.8007,Semiconductor Devices,3.986,18.22153,3.896,2012
MPWR US Equity,238.091,1327.1661,Semiconductor Devices,3.896,16.682697,3.972,2013
MPWR US Equity,282.535,1931.5037,Semiconductor Devices,3.972,13.722194,3.877,2014
MPWR US Equity,333.067,2528.5862,Semiconductor Devices,3.877,11.721364999999999,3.904,2015
MPWR US Equity,388.665,3342.1705,Semiconductor Devices,3.904,10.312223000000001,4.008,2016
MPWR US Equity,470.929,4675.749,Semiconductor Devices,4.008,0.112544,0.053,2017
MPWR US Equity,582.382,4941.2063,Semiconductor Devices,0.053,0.0876,0.051,2018
MPWR US Equity,627.921,7764.5203,Semiconductor Devices,0.051,0.0812,0.051,2019
MPWR US Equity,844.452,16578.1334,Semiconductor Devices,0.051,0.060399999999999995,0.051,2020
MPWR US Equity,1207.798,22819.4725,Semiconductor Devices,0.051,0.0422,0.051,2021
CNTY US Equity,70.866,60.4097,Casinos & Gaming,4.286,64.177462,4.548,2011
CNTY US Equity,71.828,68.5238,Casinos & Gaming,4.548,63.652058,4.572,2012
CNTY US Equity,104.588,127.0081,Casinos & Gaming,4.572,45.970856999999995,4.808,2013
CNTY US Equity,120.048,123.1243,Casinos & Gaming,4.808,42.141476999999995,5.059,2014
CNTY US Equity,133.734,189.9416,Casinos & Gaming,5.059,39.361717999999996,5.264,2015
CNTY US Equity,139.234,201.2365,Casinos & Gaming,5.264,38.309608000000004,5.334,2016
CNTY US Equity,154.069,268.0552,Casinos & Gaming,5.334,44.778638,6.899,2017
CNTY US Equity,168.938,217.5555,Casinos & Gaming,6.899,43.193361,7.297,2018
CNTY US Equity,218.227,233.6426,Casinos & Gaming,7.297,42.002135,9.166,2019
CNTY US Equity,304.268,188.9904,Casinos & Gaming,9.166,34.765404,10.578,2020
CNTY US Equity,388.506,360.8302,Casinos & Gaming,10.578,29.61859,11.507,2021
KOSS US Equity,37.8658,39.3498,Consumer Electronics,6.972,162.706189,6.161,2011
KOSS US Equity,35.7646,36.7659,Consumer Electronics,6.161,188.59430799999998,6.745,2012
KOSS US Equity,23.8409,23.5568,Consumer Electronics,6.745,275.325176,6.564,2013
KOSS US Equity,24.2301,17.0541,Consumer Electronics,6.564,223.482363,5.415,2014
KOSS US Equity,26.0013,14.9869,Consumer Electronics,5.415,209.874122,5.457,2015
KOSS US Equity,24.0543,13.3627,Consumer Electronics,5.457,234.59423099999998,5.643,2016
KOSS US Equity,23.5226,17.3494,Consumer Electronics,5.643,231.181927,5.438,2017
KOSS US Equity,21.8421,14.7654,Consumer Electronics,5.438,211.380774,4.617,2018
KOSS US Equity,18.3118,10.0706,Consumer Electronics,4.617,244.050285,4.469,2019
KOSS US Equity,19.546,199.8942,Consumer Electronics,4.469,211.50107400000002,4.134,2020
KOSS US Equity,17.6073,63.5772,Consumer Electronics,4.134,241.661129,4.255,2021
ECOM US Equity,68.004,986.1859,Application Software,5.233,75.56908399999999,5.139,2013
ECOM US Equity,84.901,537.6767,Application Software,5.139,64.80489,5.502,2014
ECOM US Equity,100.585,349.4488,Application Software,5.502,57.97087,5.831,2015
ECOM US Equity,113.2,372.4651,Application Software,5.831,54.222615000000005,6.138,2016
ECOM US Equity,122.535,239.4146,Application Software,6.138,52.262619,6.404,2017
ECOM US Equity,131.218,310.3898,Application Software,6.404,50.008382999999995,6.562,2018
ECOM US Equity,129.959,253.8203,Application Software,6.562,48.96929,6.364,2019
ECOM US Equity,145.072,463.7464,Application Software,6.364,45.212033,6.559,2020
ECOM US Equity,167.729,745.0545,Application Software,6.559,39.665174,6.653,2021
MPLX US Equity,461.9,2354.845,Midstream - Oil & Gas,573.244,1402.9854950000001,648.039,2012
MPLX US Equity,486.3,3362.77,Midstream - Oil & Gas,648.039,1406.000411,683.738,2013
MPLX US Equity,548.3,6026.18,Midstream - Oil & Gas,683.738,1413.0494250000002,774.775,2014
MPLX US Equity,961.0,11995.65,Midstream - Oil & Gas,774.775,1446.335068,1389.928,2015
MPLX US Equity,3028.0,9762.84,Midstream - Oil & Gas,1389.928,1651.254954,5000.0,2016
MPLX US Equity,3867.0,11350.4,Midstream - Oil & Gas,5000.0,1292.9919830000001,5000.0,2017
MPLX US Equity,7005.0,24058.2,Midstream - Oil & Gas,5000.0,713.7758739999999,5000.0,2018
MPLX US Equity,9041.0,26936.68,Midstream - Oil & Gas,5000.0,663.643402,6000.0,2019
MPLX US Equity,7569.0,22472.7,Midstream - Oil & Gas,6000.0,660.589246,5000.0,2020
MPLX US Equity,10027.0,30063.44,Midstream - Oil & Gas,5000.0,498.653635,5000.0,2021
MRCC US Equity,19.329,120.9996,Investment Companies,1.873,531.688137,10.277,2013
MRCC US Equity,28.747,137.6303,Investment Companies,10.277,479.80658900000003,13.793,2014
MRCC US Equity,36.898,170.2747,Investment Companies,13.793,410.916581,15.162,2015
MRCC US Equity,45.018,255.0312,Investment Companies,15.162,373.428406,16.811,2016
MRCC US Equity,51.108,278.3,Investment Companies,16.811,358.75009800000004,18.335,2017
MRCC US Equity,58.384,196.272,Investment Companies,18.335,342.26843,19.983,2018
MRCC US Equity,68.193,222.0327,Investment Companies,19.983,323.27365000000003,22.045,2019
MRCC US Equity,61.581,171.0711,Investment Companies,22.045,336.97081899999995,20.751,2020
MRCC US Equity,53.83,243.0925,Investment Companies,20.751,350.548022,18.87,2021
FANG US Equity,69.522,707.1825,Exploration & Production,45.504,922.945255,64.165,2012
FANG US Equity,200.784,2491.0709,Exploration & Production,64.165,769.035381,154.41,2013
FANG US Equity,506.148,3400.7397,Exploration & Production,154.41,681.247382,344.812,2014
FANG US Equity,591.602,4468.722,Exploration & Production,344.812,680.119405,402.36,2015
FANG US Equity,528.284,9109.946,Exploration & Production,402.36,611.489275,323.04,2016
FANG US Equity,1211.839,12393.6202,Exploration & Production,323.04,613.3768590000001,743.314,2017
FANG US Equity,2046.521,15228.1485,Exploration & Production,743.314,460.157018,941.721,2018
FANG US Equity,4031.0,14764.9571,Exploration & Production,941.721,345.108162,1391.131,2019
FANG US Equity,3056.0,7651.468,Exploration & Production,1391.131,390.23560200000003,1192.56,2020
FANG US Equity,5567.0,19148.9128,Exploration & Production,1192.56,214.219508,1192.56,2021
WDAY US Equity,273.657,8867.72,Application Software,0.388,2.842975,0.778,2012
WDAY US Equity,468.938,16385.82,Application Software,0.778,0.833799,0.391,2013
WDAY US Equity,787.86,14938.48,Application Software,0.391,0.964638,0.76,2014
WDAY US Equity,1156.69,12286.95,Application Software,0.76,1.02534,1.186,2015
WDAY US Equity,1574.44,16867.27,Application Software,1.186,0.9019079999999999,1.42,2016
WDAY US Equity,2143.05,25416.68,Application Software,1.42,0.84739,1.816,2017
WDAY US Equity,2822.18,40299.66,Application Software,1.816,0.722845,2.04,2018
WDAY US Equity,3627.206,42834.16,Application Software,2.04,0.713497,2.588,2019
WDAY US Equity,4317.996,55289.79,Application Software,2.588,0.667902,2.884,2020
WDAY US Equity,5138.798,63505.51,Application Software,2.884,0.561221,2.884,2021
TPST US Equity,0.653,54.5315,Biotech,0.506,1127.1056660000002,0.736,2016
FC US Equity,160.804,168.2184,Professional Services,5.15,34.675754000000005,5.576,2011
FC US Equity,170.456,183.1018,Professional Services,5.576,33.598113,5.727,2012
FC US Equity,190.924,256.0259,Professional Services,5.727,30.661415,5.854,2013
FC US Equity,205.165,320.1853,Professional Services,5.854,28.864572000000003,5.922,2014
FC US Equity,209.941,270.1393,Professional Services,5.922,28.422271,5.967,2015
FC US Equity,200.055,222.8778,Professional Services,5.967,29.356927000000002,5.873,2016
FC US Equity,185.256,256.4696,Professional Services,5.873,30.913978,5.727,2017
FC US Equity,209.758,355.7632,Professional Services,5.727,28.07521,5.889,2018
FC US Equity,225.356,513.9195,Professional Services,5.889,26.748789,6.028,2019
FC US Equity,198.456,274.0109,Professional Services,6.028,29.13996,5.783,2020
FC US Equity,224.168,615.8395,Professional Services,5.783,26.993148,6.051,2021
ENSG US Equity,758.277,518.8855,Health Care Facilities,11.557,15.979648999999998,12.117,2011
ENSG US Equity,823.155,589.6709,Health Care Facilities,12.117,17.124357,14.096,2012
ENSG US Equity,904.556,978.9425,Health Care Facilities,14.096,15.987953999999998,14.462,2013
ENSG US Equity,1027.406,1002.8145,Health Care Facilities,14.462,12.817718000000001,13.169,2014
ENSG US Equity,1341.826,1162.5031,Health Care Facilities,13.169,12.39654,16.634,2015
ENSG US Equity,1654.864,1129.112,Health Care Facilities,16.634,11.546568,19.108,2016
ENSG US Equity,1598.326,1140.192,Health Care Facilities,19.108,11.943745999999999,19.09,2017
ENSG US Equity,1754.601,2039.7334,Health Care Facilities,19.09,13.758114,24.14,2018
ENSG US Equity,2036.524,2426.7052,Health Care Facilities,24.14,14.732455999999999,30.003,2019
ENSG US Equity,2402.596,4096.3539,Health Care Facilities,30.003,13.468765000000001,32.36,2020
ENSG US Equity,2627.461,4633.7524,Health Care Facilities,32.36,12.085811999999999,31.755,2021
FCAP US Equity,24.324,51.6189,Banks,3.864,155.730965,3.788,2011
FCAP US Equity,23.337,54.2309,Banks,3.788,159.18927,3.715,2012
FCAP US Equity,23.051,59.1897,Banks,3.715,161.20775700000002,3.716,2013
FCAP US Equity,23.335,66.7038,Banks,3.716,159.417184,3.72,2014
FCAP US Equity,23.837,87.1375,Banks,3.72,152.494022,3.635,2015
FCAP US Equity,31.263,108.2034,Banks,3.635,127.49896,3.986,2016
FCAP US Equity,33.12,122.6001,Banks,3.986,123.218599,4.081,2017
FCAP US Equity,35.054,142.5095,Banks,4.081,116.79123600000001,4.094,2018
FCAP US Equity,38.98,245.5451,Banks,4.094,108.85069299999999,4.243,2019
FCAP US Equity,38.246,204.436,Banks,4.243,109.344768,4.182,2020
FCAP US Equity,39.011,136.6103,Banks,4.182,107.687575,4.201,2021
TPHS US Equity,1.862,218.59,Multi Asset Class Own & Develop,1.281,687.969925,1.281,2017
TPHS US Equity,3.715,137.3492,Multi Asset Class Own & Develop,1.281,496.096904,1.843,2018
TPHS US Equity,4.062,95.9647,Multi Asset Class Own & Develop,1.843,479.074348,1.946,2019
TPHS US Equity,1.256,40.2151,Multi Asset Class Own & Develop,1.946,892.515924,1.121,2020
TPHS US Equity,27.757,67.3929,Multi Asset Class Own & Develop,1.121,176.42396499999998,4.897,2021
WES US Equity,892.87,6555.9207,Midstream - Oil & Gas,946.266,1170.11323,1044.759,2012
WES US Equity,1029.763,8648.5618,Midstream - Oil & Gas,1044.759,1193.0220840000002,1228.53,2013
WES US Equity,1273.763,13184.9479,Midstream - Oil & Gas,1228.53,1194.500076,1521.51,2014
WES US Equity,1752.072,7944.5843,Midstream - Oil & Gas,1521.51,1205.816884,2112.678,2015
WES US Equity,1804.27,9271.6249,Midstream - Oil & Gas,2112.678,1201.0702390000001,2167.055,2016
WES US Equity,2248.356,8135.5555,Midstream - Oil & Gas,2167.055,1222.898865,2749.512,2017
WES US Equity,1990.276,6071.1451,Midstream - Oil & Gas,2749.512,1184.193047,2356.871,2018
WES US Equity,2746.174,8741.797,Midstream - Oil & Gas,2356.871,1303.631889,3580.0,2019
WES US Equity,2772.592,5719.2669,Midstream - Oil & Gas,3580.0,1288.9563269999999,3573.75,2020
WES US Equity,2877.155,8974.6746,Midstream - Oil & Gas,3573.75,1088.8464470000001,3132.78,2021
AEL US Equity,1244.969,601.5,Life Insurance,12.036,9.571323,11.916,2011
AEL US Equity,1301.659,753.9748,Life Insurance,11.916,9.27816,12.077,2012
AEL US Equity,2476.724,1860.724,Life Insurance,12.077,5.997439,14.854,2013
AEL US Equity,2136.652,2220.2617,Life Insurance,14.854,6.649656,14.208,2014
AEL US Equity,1983.635,1954.9385,Life Insurance,14.208,7.0038089999999995,13.893,2015
AEL US Equity,1676.817,1983.5455,Life Insurance,13.893,7.876829,13.208,2016
AEL US Equity,2971.917,2745.1443,Life Insurance,13.208,5.280094,15.692,2017
AEL US Equity,2936.589,2524.9163,Life Insurance,15.692,5.266314,15.465,2018
AEL US Equity,2012.304,2726.8491,Life Insurance,15.465,6.780785,13.645,2019
AEL US Equity,3713.46,2647.6324,Life Insurance,13.645,4.410981,16.38,2020
AEL US Equity,4047.773,3600.6261,Life Insurance,16.38,3.713647,15.032,2021
AGRX US Equity,4.101,59.2534,Specialty & Generic Pharma,0.759,427.456718,1.753,2021
HRTG US Equity,233.82,578.9161,P&C Insurance,6.666,33.170815,7.756,2014
HRTG US Equity,394.792,664.2316,P&C Insurance,7.756,23.034914999999998,9.094,2015
HRTG US Equity,438.958,451.9297,P&C Insurance,9.094,20.863044000000002,9.158,2016
HRTG US Equity,406.623,466.4478,P&C Insurance,9.158,20.721897,8.426,2017
HRTG US Equity,480.171,433.9126,P&C Insurance,8.426,18.687092999999997,8.973,2018
HRTG US Equity,511.305,379.6247,P&C Insurance,8.973,17.605929999999997,9.002,2019
HRTG US Equity,593.385,281.0934,P&C Insurance,9.002,15.593586,9.253,2020
HRTG US Equity,631.561,157.3106,P&C Insurance,9.253,15.496523999999999,9.787,2021
MXL US Equity,71.937,157.9375,Semiconductor Devices,9.349,132.78285200000002,9.552,2011
MXL US Equity,97.728,164.9271,Semiconductor Devices,9.552,97.321136,9.511,2012
MXL US Equity,119.646,368.5962,Semiconductor Devices,9.511,86.989954,10.408,2013
MXL US Equity,133.112,280.9205,Semiconductor Devices,10.408,71.984494,9.582,2014
MXL US Equity,300.36,919.1815,Semiconductor Devices,9.582,40.574644,12.187,2015
MXL US Equity,387.832,1417.6758,Semiconductor Devices,12.187,32.537284,12.619,2016
MXL US Equity,420.318,1780.708,Semiconductor Devices,12.619,30.362725,12.762,2017
MXL US Equity,384.997,1224.0976,Semiconductor Devices,12.762,32.745709999999995,12.607,2018
MXL US Equity,317.18,1526.3758,Semiconductor Devices,12.607,38.057255,12.071,2019
MXL US Equity,478.596,2846.5298,Semiconductor Devices,12.071,23.353726,11.177,2020
MXL US Equity,892.398,5788.2934,Semiconductor Devices,11.177,14.363546,12.818,2021
GAIN US Equity,21.242,167.1466,Investment Companies,7.489,455.371434,9.673,2011
GAIN US Equity,30.538,193.5393,Investment Companies,9.673,248.248084,7.581,2012
GAIN US Equity,36.264,218.9562,Investment Companies,7.581,257.169645,9.326,2013
GAIN US Equity,41.643,220.3421,Investment Companies,9.326,247.004298,10.286,2014
GAIN US Equity,50.955,212.5021,Investment Companies,10.286,192.817192,9.825,2015
GAIN US Equity,51.875,274.5576,Investment Companies,9.825,211.084337,10.95,2016
GAIN US Equity,58.355,329.8017,Investment Companies,10.95,189.478194,11.057,2017
GAIN US Equity,59.663,380.7405,Investment Companies,11.057,197.392019,11.777,2018
GAIN US Equity,61.924,259.4383,Investment Companies,11.777,185.146308,11.465,2019
GAIN US Equity,56.627,404.1949,Investment Companies,11.465,206.473944,11.692,2020
GAIN US Equity,72.552,535.597,Investment Companies,11.692,159.747491,11.59,2021
MPB US Equity,34.541,26.2732,Banks,4.131,119.712805,4.135,2011
MPB US Equity,34.049,39.0496,Banks,4.135,120.855238,4.115,2012
MPB US Equity,32.273,50.1097,Banks,4.115,125.182041,4.04,2013
MPB US Equity,33.875,54.3379,Banks,4.04,123.54243500000001,4.185,2014
MPB US Equity,40.603,68.0501,Banks,4.185,104.79521199999999,4.255,2015
MPB US Equity,46.136,100.8604,Banks,4.255,98.643142,4.551,2016
MPB US Equity,49.585,140.4173,Banks,4.551,91.237269,4.524,2017
MPB US Equity,76.116,194.7473,Banks,4.524,65.465868,4.983,2018
MPB US Equity,107.933,244.251,Banks,4.983,51.708004,5.581,2019
MPB US Equity,125.843,184.3801,Banks,5.581,45.787211,5.762,2020
MPB US Equity,144.855,506.5015,Banks,5.762,41.206724,5.969,2021
KTCC US Equity,346.475,86.3634,EMS/ODM,6.379,20.10246,6.965,2011
KTCC US Equity,361.033,108.6957,EMS/ODM,6.965,20.070187,7.246,2012
KTCC US Equity,305.394,113.1693,EMS/ODM,7.246,24.050898,7.345,2013
KTCC US Equity,433.997,114.126,EMS/ODM,7.345,15.140658,6.571,2014
KTCC US Equity,484.965,79.2577,EMS/ODM,6.571,13.883476,6.733,2015
KTCC US Equity,467.797,76.2873,EMS/ODM,6.733,14.427198,6.749,2016
KTCC US Equity,446.322,81.5608,EMS/ODM,6.749,14.825619,6.617,2017
KTCC US Equity,464.044,53.5848,EMS/ODM,6.617,14.638698,6.793,2018
KTCC US Equity,449.48,56.5976,EMS/ODM,6.793,15.791580999999999,7.098,2019
KTCC US Equity,518.698,70.4911,EMS/ODM,7.098,11.455606,5.942,2020
KTCC US Equity,531.815,45.9537,EMS/ODM,5.942,11.637506,6.189,2021
REED US Equity,25.013,12.0833,Non-Alcoholic Beverages,4.154,177.707592,4.445,2011
REED US Equity,30.007,68.6409,Non-Alcoholic Beverages,4.445,162.295464,4.87,2012
REED US Equity,37.281,103.1242,Non-Alcoholic Beverages,4.87,144.28261,5.379,2013
REED US Equity,43.422,77.2322,Non-Alcoholic Beverages,5.379,134.194648,5.827,2014
REED US Equity,45.948,70.8054,Non-Alcoholic Beverages,5.827,131.365892,6.036,2015
REED US Equity,42.472,57.3271,Non-Alcoholic Beverages,6.036,116.688642,4.956,2016
REED US Equity,37.714,38.1604,Non-Alcoholic Beverages,4.956,128.838097,4.859,2017
REED US Equity,38.102,53.26,Non-Alcoholic Beverages,4.859,156.317254,5.956,2018
REED US Equity,33.82,23.4138,Non-Alcoholic Beverages,5.956,165.493791,5.597,2019
REED US Equity,41.615,51.0134,Non-Alcoholic Beverages,5.597,149.89787299999998,6.238,2020
REED US Equity,49.599,33.6224,Non-Alcoholic Beverages,6.238,137.865683,6.838,2021
OPI US Equity,178.95,1061.0147,Office REIT,2.164,12.824811,2.295,2011
OPI US Equity,203.7,1309.814,Office REIT,2.295,11.811487000000001,2.406,2012
OPI US Equity,226.91,1359.8421,Office REIT,2.406,10.678242,2.423,2013
OPI US Equity,251.031,1618.7357,Office REIT,2.423,10.014699,2.514,2014
OPI US Equity,248.549,1128.7745,Office REIT,2.514,10.368177,2.577,2015
OPI US Equity,258.18,1357.0068,Office REIT,2.577,10.558525,2.726,2016
OPI US Equity,316.532,1838.1654,Office REIT,2.726,8.217179,2.601,2017
OPI US Equity,426.56,1321.3182,Office REIT,2.601,6.5969619999999995,2.814,2018
OPI US Equity,678.404,1549.2104,Office REIT,2.814,4.619666,3.134,2019
OPI US Equity,587.919,1097.7933,Office REIT,3.134,5.330666000000001,3.134,2020
OPI US Equity,576.482,1202.8935,Office REIT,3.134,5.4364230000000004,3.134,2021
MSN US Equity,163.251,54.531,Consumer Electronics,12.589,75.17871299999999,12.273,2011
MSN US Equity,128.396,44.7642,Consumer Electronics,12.273,104.839715,13.461,2012
MSN US Equity,77.829,56.4301,Consumer Electronics,13.461,154.41544900000002,12.018,2013
MSN US Equity,76.323,35.8114,Consumer Electronics,12.018,124.313772,9.488,2014
MSN US Equity,45.751,22.7891,Consumer Electronics,9.488,207.667592,9.501,2015
MSN US Equity,21.251,36.8096,Consumer Electronics,9.501,350.665851,7.452,2016
MSN US Equity,15.022,33.2867,Consumer Electronics,7.452,344.761017,5.179,2017
MSN US Equity,8.982,27.3554,Consumer Electronics,5.179,488.977956,4.392,2018
MSN US Equity,6.293,14.7299,Consumer Electronics,4.392,546.79803,3.441,2019
MSN US Equity,7.445,26.9346,Consumer Electronics,3.441,386.433848,2.877,2020
MSN US Equity,8.206,16.1523,Consumer Electronics,2.877,383.743602,3.149,2021
PFBX US Equity,34.8928,52.9616,Banks,4.277,117.273478,4.092,2011
PFBX US Equity,34.157,48.4925,Banks,4.092,118.95072800000001,4.063,2012
PFBX US Equity,34.023,66.8576,Banks,4.063,120.065838,4.085,2013
PFBX US Equity,30.775,63.7837,Banks,4.085,129.780666,3.994,2014
PFBX US Equity,26.209,46.1087,Banks,3.994,144.263421,3.781,2015
PFBX US Equity,25.042,82.7395,Banks,3.781,147.072917,3.683,2016
PFBX US Equity,25.468,66.0814,Banks,3.683,147.00800999999998,3.744,2017
PFBX US Equity,25.853,56.8466,Banks,3.744,146.09523099999998,3.777,2018
PFBX US Equity,27.295,54.1279,Banks,3.777,141.014838,3.849,2019
PFBX US Equity,26.559,65.8605,Banks,3.849,143.567152,3.813,2020
PFBX US Equity,26.762,77.8918,Banks,3.813,139.71302599999999,3.739,2021
CIZN US Equity,44.416,84.8653,Banks,4.451,98.545569,4.377,2011
CIZN US Equity,41.7896,94.5544,Banks,4.377,102.633191,4.289,2012
CIZN US Equity,39.9322,90.5841,Banks,4.289,106.23006,4.242,2013
CIZN US Equity,39.5433,94.772,Banks,4.242,106.920768,4.228,2014
CIZN US Equity,39.2925,115.6369,Banks,4.228,107.374181,4.219,2015
CIZN US Equity,37.8605,126.2147,Banks,4.219,110.061938,4.167,2016
CIZN US Equity,38.801,113.0677,Banks,4.167,107.832272,4.184,2017
CIZN US Equity,39.9585,102.9951,Banks,4.184,105.759726,4.226,2018
CIZN US Equity,45.109,122.0495,Banks,4.226,97.05380299999999,4.378,2019
CIZN US Equity,51.021,117.0491,Banks,4.378,87.80698100000001,4.48,2020
CIZN US Equity,50.697,104.9123,Banks,4.48,88.190623,4.471,2021
TSE US Equity,5127.961,851.0365,Basic & Diversified Chemicals,280.0,55.772655,286.0,2014
TSE US Equity,3971.902,1375.5396,Basic & Diversified Chemicals,286.0,70.746962,281.0,2015
TSE US Equity,3716.6,2626.99,Basic & Diversified Chemicals,281.0,70.49453799999999,262.0,2016
TSE US Equity,4448.1,3150.84,Basic & Diversified Chemicals,262.0,59.800814,266.0,2017
TSE US Equity,4622.8,1904.448,Basic & Diversified Chemicals,266.0,54.079778000000005,250.0,2018
TSE US Equity,3373.9,1451.19,Basic & Diversified Chemicals,250.0,65.206438,220.0,2019
TSE US Equity,2744.6,1966.464,Basic & Diversified Chemicals,220.0,87.444436,240.0,2020
TSE US Equity,4827.5,1988.234,Basic & Diversified Chemicals,240.0,61.108233999999996,295.0,2021
ELS US Equity,589.199,2739.5052,Residential REIT,28.108,53.072052,31.27,2011
ELS US Equity,675.571,5598.0778,Residential REIT,31.27,50.53947,34.143,2012
ELS US Equity,720.788,3038.9644,Residential REIT,34.143,49.104591000000006,35.394,2013
ELS US Equity,768.462,4324.0026,Residential REIT,35.394,47.169541,36.248,2014
ELS US Equity,814.624,5617.1518,Residential REIT,36.248,46.048238,37.512,2015
ELS US Equity,863.59,6166.6687,Residential REIT,37.512,44.302273,38.259,2016
ELS US Equity,917.732,7885.8509,Residential REIT,38.259,43.111715000000004,39.565,2017
ELS US Equity,979.128,8734.0285,Residential REIT,39.565,41.017109000000005,40.161,2018
ELS US Equity,1030.049,12817.2866,Residential REIT,40.161,40.155371,41.362,2019
ELS US Equity,1091.448,11546.1328,Residential REIT,41.362,39.127838,42.706,2020
ELS US Equity,1271.694,16273.2356,Residential REIT,42.706,33.681058,42.832,2021
SUWN US Equity,12.9322,41.6994,Packaged Food,4.087,263.992206,3.414,2011
SUWN US Equity,9.8025,30.4295,Packaged Food,3.414,418.56669200000005,4.103,2012
SUWN US Equity,12.8737,14.2584,Packaged Food,4.103,267.21144699999996,3.44,2013
SUWN US Equity,17.5121,32.3422,Packaged Food,3.44,233.609904,4.091,2014
SUWN US Equity,18.0151,25.9523,Packaged Food,4.091,264.333809,4.762,2015
SUWN US Equity,19.3549,20.9365,Packaged Food,4.762,245.880888,4.759,2016
SUWN US Equity,19.1423,9.4826,Packaged Food,4.759,257.07464600000003,4.921,2017
SUWN US Equity,20.8504,9.1831,Packaged Food,4.921,206.183095,4.299,2018
SUWN US Equity,26.0915,15.9706,Packaged Food,4.299,180.786846,4.717,2019
SUWN US Equity,25.3788,12.5769,Packaged Food,4.717,209.584378,5.319,2020
SUWN US Equity,35.2615,2.0363,Packaged Food,5.319,147.809934,5.212,2021
GPI US Equity,6079.765,1176.2226,Automotive Retailers,42.995,6.161093,37.458,2011
GPI US Equity,7476.1,1408.7847,Automotive Retailers,37.458,4.251281,31.783,2012
GPI US Equity,8918.581,1726.7803,Automotive Retailers,31.783,3.642508,32.486,2013
GPI US Equity,9937.889,2181.2612,Automotive Retailers,32.486,3.4162179999999998,33.95,2014
GPI US Equity,10632.505,1772.5155,Automotive Retailers,33.95,3.373053,35.864,2015
